user_id,artist_id,song_id,play_count,listening_time,device_type,album_id,timestamp,is_liked,is_skipped
4867,26,545,25,50,Mobile,70,2024-09-23 17:46:11.647279,True,False
336,23,277,19,72,Tablet,61,2025-05-15 17:46:11.647283,True,False
559,3,484,26,81,Mobile,7,2025-03-19 17:46:11.647286,True,True
1294,18,564,25,55,Desktop,45,2024-09-22 17:46:11.647290,True,False
1388,24,412,25,55,Mobile,66,2024-08-12 17:46:11.647294,False,True
2241,22,602,25,55,Desktop,57,2024-12-26 17:46:11.647298,False,False
4748,32,58,25,55,Mobile,83,2024-11-24 17:46:11.647301,False,True
4756,29,351,25,77,Mobile,76,2024-08-19 17:46:11.647305,False,True
3037,12,778,22,55,Mobile,29,2025-03-31 17:46:11.647309,True,True
4900,39,659,25,29,Desktop,99,2024-12-27 17:46:11.647312,False,False
2978,38,537,3,55,Mobile,96,2025-06-29 17:46:11.647316,True,True
3832,11,750,25,93,Desktop,27,2025-06-08 17:46:11.647319,True,False
4240,15,230,25,55,Mobile,38,2025-05-11 17:46:11.647323,True,True
1800,20,772,25,39,Tablet,52,2024-12-31 17:46:11.647327,False,False
4460,13,667,25,81,Mobile,31,2025-07-26 17:46:11.647331,True,True
4561,31,170,25,17,Mobile,80,2025-05-07 17:46:11.647336,False,True
3459,16,459,11,55,Desktop,42,2024-10-30 17:46:11.647340,False,True
3969,22,465,25,55,Desktop,59,2024-11-02 17:46:11.647345,True,True
1598,5,623,17,55,Desktop,15,2024-12-08 17:46:11.647348,True,False
3101,11,750,25,31,Tablet,27,2025-07-09 17:46:11.647352,False,True
2642,31,264,25,55,Desktop,80,2024-08-12 17:46:11.647356,True,True
4100,24,218,49,55,Mobile,64,2025-03-11 17:46:11.647360,True,False
1855,2,92,50,59,Desktop,6,2024-09-16 17:46:11.647364,True,False
4089,9,698,25,55,Mobile,22,2025-05-29 17:46:11.647369,True,True
2336,29,258,25,22,Tablet,78,2024-12-17 17:46:11.647374,True,False
1904,21,791,25,67,Desktop,56,2025-03-02 17:46:11.647377,False,True
2355,9,397,25,55,Mobile,23,2025-07-10 17:46:11.647381,True,True
1862,27,624,30,55,Mobile,72,2025-08-07 17:46:11.647385,True,True
2843,25,521,25,55,Mobile,68,2025-02-28 17:46:11.647388,False,False
3659,27,467,25,67,Desktop,73,2024-12-04 17:46:11.647392,True,True
1237,32,687,11,55,Mobile,83,2025-06-27 17:46:11.647396,True,False
1903,17,496,46,55,Desktop,44,2025-03-17 17:46:11.647400,True,False
3119,38,232,7,55,Mobile,96,2024-12-14 17:46:11.647404,False,False
4242,16,128,25,55,Mobile,41,2024-10-18 17:46:11.647407,True,True
4652,8,784,25,55,Desktop,21,2024-11-07 17:46:11.647412,False,True
311,29,12,25,55,Desktop,77,2025-02-10 17:46:11.647416,False,False
3346,26,409,25,55,Tablet,70,2025-01-19 17:46:11.647420,True,False
954,27,508,25,60,Mobile,72,2025-05-12 17:46:11.647423,False,False
4641,17,208,25,55,Desktop,44,2025-04-16 17:46:11.647427,True,True
1612,31,126,39,55,Desktop,80,2025-02-18 17:46:11.647431,True,False
4704,28,526,25,55,Tablet,74,2025-01-01 17:46:11.647435,True,False
4979,10,524,45,82,Tablet,25,2025-08-07 17:46:11.647439,True,True
2634,8,418,10,99,Desktop,21,2024-10-08 17:46:11.647443,True,True
1278,38,38,25,66,Tablet,98,2025-02-25 17:46:11.647447,False,False
4488,25,732,25,41,Tablet,69,2025-03-06 17:46:11.647451,False,True
1959,11,136,25,12,Tablet,27,2024-10-18 17:46:11.647455,True,True
565,26,6,25,55,Mobile,70,2025-04-11 17:46:11.647458,True,True
2415,17,688,25,53,Tablet,44,2024-10-01 17:46:11.647462,False,True
171,29,668,25,55,Mobile,75,2025-03-07 17:46:11.647466,False,True
1993,28,240,40,55,Mobile,74,2025-03-01 17:46:11.647470,False,True
4456,9,79,25,55,Desktop,22,2024-09-24 17:46:11.647474,True,False
4873,38,558,10,55,Mobile,97,2024-10-31 17:46:11.647477,False,True
3743,23,611,25,55,Mobile,61,2024-12-18 17:46:11.647481,False,False
401,15,423,25,55,Mobile,38,2024-11-05 17:46:11.647485,True,False
325,30,387,25,37,Tablet,79,2025-05-11 17:46:11.647490,False,False
1558,22,132,25,55,Desktop,60,2024-10-14 17:46:11.647493,False,False
4578,33,338,25,25,Desktop,85,2025-05-07 17:46:11.647498,False,True
3196,33,59,25,55,Desktop,85,2025-04-06 17:46:11.647502,True,True
1384,38,182,2,80,Mobile,96,2024-12-07 17:46:11.647505,True,True
1301,19,740,19,55,Tablet,51,2025-04-06 17:46:11.647509,False,False
4563,31,553,44,55,Tablet,80,2025-02-17 17:46:11.647513,False,True
2196,6,392,25,55,Desktop,16,2025-03-28 17:46:11.647517,True,True
2814,38,578,25,55,Desktop,96,2025-07-19 17:46:11.647521,True,False
1833,40,77,25,55,Desktop,100,2025-07-13 17:46:11.647525,True,False
3605,30,485,25,55,Tablet,79,2025-03-29 17:46:11.647529,True,True
3499,36,398,25,92,Mobile,91,2025-05-23 17:46:11.647533,True,True
2973,33,133,25,18,Tablet,85,2024-09-27 17:46:11.647536,True,False
2227,25,349,13,55,Tablet,67,2024-09-20 17:46:11.647540,False,False
638,35,395,36,90,Mobile,89,2024-11-01 17:46:11.647544,False,False
2546,8,583,25,88,Desktop,21,2025-03-24 17:46:11.647548,True,True
1445,16,53,6,55,Tablet,41,2024-10-21 17:46:11.647552,True,False
3072,29,668,25,59,Tablet,75,2024-12-06 17:46:11.647555,False,True
2784,8,329,25,18,Mobile,21,2025-02-15 17:46:11.647560,True,False
2071,23,424,6,90,Tablet,61,2025-02-05 17:46:11.647565,True,False
2626,23,367,25,55,Mobile,61,2024-12-23 17:46:11.647569,True,False
4490,31,177,14,99,Mobile,80,2024-11-06 17:46:11.647573,False,False
2619,40,83,25,54,Mobile,102,2025-01-18 17:46:11.647577,True,True
2442,27,596,25,55,Tablet,71,2024-08-20 17:46:11.647580,True,False
4318,32,17,2,45,Tablet,84,2025-07-24 17:46:11.647584,True,True
3605,9,73,25,45,Tablet,23,2024-10-16 17:46:11.647588,True,False
4107,26,540,25,55,Desktop,70,2024-10-09 17:46:11.647592,False,True
4488,31,308,25,55,Tablet,80,2025-03-25 17:46:11.647596,False,False
1472,31,743,44,55,Mobile,80,2024-11-17 17:46:11.647600,True,False
4778,34,260,25,67,Desktop,86,2025-03-25 17:46:11.647604,True,True
3838,22,754,13,80,Mobile,58,2025-05-06 17:46:11.647608,True,False
1522,38,637,30,93,Tablet,96,2025-07-12 17:46:11.647612,True,True
1801,30,645,38,55,Desktop,79,2024-11-21 17:46:11.647615,True,False
3664,11,188,25,14,Desktop,28,2025-03-27 17:46:11.647619,False,False
366,24,295,25,97,Mobile,62,2025-05-18 17:46:11.647623,False,False
1731,23,50,25,55,Tablet,61,2025-06-05 17:46:11.647627,True,False
305,32,720,25,79,Desktop,82,2024-12-20 17:46:11.647630,False,True
805,22,159,25,55,Desktop,57,2025-04-29 17:46:11.647635,False,True
723,36,235,25,55,Mobile,91,2025-04-23 17:46:11.647639,False,False
683,35,171,25,21,Mobile,90,2025-04-24 17:46:11.647643,False,False
2073,3,305,25,80,Tablet,7,2025-01-10 17:46:11.647647,False,True
3425,18,765,25,100,Mobile,46,2024-10-10 17:46:11.647651,True,False
4402,3,331,22,55,Mobile,7,2025-07-17 17:46:11.647655,False,True
1667,37,622,25,18,Desktop,94,2025-05-11 17:46:11.647658,False,False
3916,19,705,25,36,Desktop,49,2024-10-15 17:46:11.647662,False,True
1595,39,247,25,55,Mobile,99,2025-04-25 17:46:11.647666,True,False
4573,31,308,25,55,Desktop,80,2024-10-02 17:46:11.647670,True,False
623,9,580,25,41,Tablet,22,2024-11-02 17:46:11.647673,False,False
4398,11,85,25,55,Desktop,27,2025-01-03 17:46:11.647677,False,True
2344,4,248,25,79,Mobile,11,2025-06-23 17:46:11.647681,False,True
4697,35,776,36,55,Mobile,88,2025-01-25 17:46:11.647684,True,False
3716,31,30,8,98,Mobile,80,2025-04-10 17:46:11.647688,True,False
3358,17,206,16,55,Mobile,44,2025-04-08 17:46:11.647692,False,True
2128,21,39,25,28,Mobile,56,2025-06-25 17:46:11.647696,True,True
2359,39,567,25,55,Tablet,99,2024-12-18 17:46:11.647700,True,False
4294,22,602,25,26,Mobile,57,2024-08-13 17:46:11.647703,False,False
2366,15,384,25,82,Mobile,38,2025-07-27 17:46:11.647707,False,True
2861,30,519,25,52,Desktop,79,2025-06-06 17:46:11.647711,True,False
4994,29,35,25,55,Desktop,76,2024-10-06 17:46:11.647716,False,True
3251,30,82,25,55,Mobile,79,2025-05-22 17:46:11.647720,False,False
4752,32,31,43,55,Mobile,84,2024-10-13 17:46:11.647723,False,False
394,5,86,25,90,Desktop,14,2025-03-16 17:46:11.647727,True,False
2645,34,278,15,30,Desktop,86,2025-03-06 17:46:11.647731,True,True
103,21,716,25,55,Desktop,55,2024-10-25 17:46:11.647735,False,False
3113,28,724,25,55,Desktop,74,2024-08-12 17:46:11.647739,True,True
423,21,135,25,77,Mobile,55,2025-02-08 17:46:11.647743,True,False
3820,21,505,28,55,Desktop,55,2025-05-12 17:46:11.647747,False,False
866,17,402,1,55,Desktop,44,2025-01-22 17:46:11.647751,True,False
2700,15,280,25,40,Desktop,38,2024-10-29 17:46:11.647754,False,True
3523,33,70,25,55,Mobile,85,2024-12-14 17:46:11.647758,True,True
269,35,627,3,55,Desktop,87,2024-10-01 17:46:11.647763,True,True
3149,24,225,25,55,Tablet,64,2025-08-07 17:46:11.647767,False,False
1695,13,544,25,64,Mobile,34,2024-09-23 17:46:11.647771,False,True
1699,27,689,38,55,Mobile,73,2025-06-05 17:46:11.647775,False,True
887,17,477,25,55,Tablet,44,2024-08-13 17:46:11.647778,False,True
3140,40,2,42,55,Tablet,103,2024-10-20 17:46:11.647782,True,True
3535,30,366,25,55,Desktop,79,2024-09-16 17:46:11.647787,False,True
1189,31,140,15,55,Tablet,80,2025-04-27 17:46:11.647791,True,True
714,36,235,25,41,Mobile,91,2024-09-23 17:46:11.647795,True,True
3401,17,285,25,55,Mobile,44,2025-01-30 17:46:11.647799,True,False
4387,3,748,25,55,Desktop,7,2025-05-02 17:46:11.647803,True,True
2703,37,768,25,55,Desktop,94,2025-06-05 17:46:11.647807,True,True
2316,4,538,25,71,Mobile,12,2025-02-07 17:46:11.647811,False,False
2805,7,780,25,55,Mobile,20,2024-12-14 17:46:11.647815,True,True
2800,14,166,25,88,Desktop,37,2024-12-13 17:46:11.647819,True,False
987,5,468,6,55,Mobile,15,2025-06-23 17:46:11.647827,True,True
196,21,568,36,55,Desktop,55,2025-04-26 17:46:11.647831,True,False
1511,23,728,25,55,Tablet,61,2024-11-28 17:46:11.647835,True,True
1048,4,432,25,53,Desktop,9,2024-09-02 17:46:11.647839,False,False
440,11,632,25,55,Tablet,28,2025-05-04 17:46:11.647842,True,False
21,4,360,25,79,Desktop,11,2025-07-05 17:46:11.647846,False,True
4523,35,675,32,55,Desktop,87,2024-10-31 17:46:11.647851,True,True
2999,17,507,17,95,Desktop,44,2025-01-08 17:46:11.647855,True,False
2022,38,38,49,55,Mobile,98,2025-03-06 17:46:11.647859,False,False
1115,24,799,27,55,Desktop,65,2025-07-27 17:46:11.647863,True,False
2054,2,661,25,55,Desktop,6,2024-09-25 17:46:11.647866,False,True
3690,40,511,35,55,Mobile,103,2025-04-06 17:46:11.647870,False,True
1144,22,625,25,91,Mobile,57,2025-06-08 17:46:11.647874,True,True
138,2,185,4,55,Mobile,6,2025-01-15 17:46:11.647878,True,False
2351,40,796,25,84,Desktop,101,2024-10-30 17:46:11.647882,False,False
1507,35,421,25,39,Desktop,87,2025-08-08 17:46:11.647886,True,True
2039,3,739,25,55,Mobile,7,2024-10-11 17:46:11.647890,True,False
594,27,238,25,39,Mobile,73,2024-12-11 17:46:11.647894,False,True
2976,34,426,15,55,Desktop,86,2025-06-05 17:46:11.647898,False,True
3683,28,370,2,55,Mobile,74,2025-03-16 17:46:11.647902,False,True
3578,30,645,25,55,Tablet,79,2025-06-06 17:46:11.647906,True,True
636,27,219,25,55,Tablet,71,2024-11-13 17:46:11.647910,True,False
810,19,692,25,63,Desktop,49,2025-08-06 17:46:11.647914,False,True
876,26,727,25,12,Desktop,70,2024-09-05 17:46:11.647917,False,False
3898,16,595,13,55,Tablet,39,2025-07-14 17:46:11.647921,False,True
4512,29,503,25,93,Mobile,77,2025-05-15 17:46:11.647925,True,True
4611,39,13,39,55,Desktop,99,2025-06-07 17:46:11.647929,False,True
646,27,407,25,55,Mobile,72,2025-06-14 17:46:11.647932,False,False
2213,23,550,25,55,Desktop,61,2025-08-09 17:46:11.647936,True,False
2128,12,415,33,58,Mobile,30,2025-03-11 17:46:11.647940,False,False
2693,15,62,25,47,Tablet,38,2025-06-01 17:46:11.647943,False,False
4572,33,703,15,23,Desktop,85,2025-01-11 17:46:11.647947,False,False
4058,37,447,44,61,Desktop,95,2024-10-30 17:46:11.647952,True,True
4036,31,63,25,55,Desktop,80,2024-11-10 17:46:11.647955,False,False
4821,17,354,25,55,Desktop,44,2025-02-21 17:46:11.647959,False,True
2856,30,518,37,55,Tablet,79,2025-06-21 17:46:11.647963,True,True
466,18,483,14,55,Desktop,46,2025-08-05 17:46:11.647968,True,False
1983,6,392,25,55,Tablet,16,2024-09-25 17:46:11.647971,True,False
2454,23,367,25,20,Desktop,61,2025-05-12 17:46:11.647975,True,False
2198,29,503,15,32,Desktop,77,2025-05-23 17:46:11.647979,True,False
4491,31,264,25,60,Desktop,80,2024-11-11 17:46:11.647983,True,False
2042,30,518,25,55,Desktop,79,2025-06-13 17:46:11.647986,True,True
4935,35,421,33,100,Mobile,87,2025-08-09 17:46:11.647990,False,True
4965,39,105,25,77,Mobile,99,2025-07-28 17:46:11.647994,False,False
1915,38,753,25,42,Tablet,97,2025-02-07 17:46:11.647998,False,False
2894,20,758,48,55,Mobile,53,2024-12-22 17:46:11.648002,True,False
4052,24,295,25,55,Desktop,62,2025-02-04 17:46:11.648005,False,True
1108,24,295,25,55,Desktop,62,2025-07-05 17:46:11.648009,False,True
1616,14,263,50,74,Tablet,37,2025-01-01 17:46:11.648013,True,True
2980,22,127,25,15,Desktop,60,2024-08-29 17:46:11.648016,True,True
960,33,10,25,55,Mobile,85,2024-12-20 17:46:11.648020,False,False
1829,5,68,29,55,Mobile,13,2024-09-17 17:46:11.648025,True,True
3837,28,605,25,55,Tablet,74,2024-10-12 17:46:11.648028,False,True
3126,4,101,38,55,Mobile,8,2025-04-14 17:46:11.648032,True,False
4142,23,783,18,55,Mobile,61,2025-04-14 17:46:11.648036,True,True
995,5,623,49,80,Desktop,15,2025-04-16 17:46:11.648040,False,True
3073,12,120,25,55,Desktop,30,2025-04-29 17:46:11.648043,True,True
2336,18,309,25,24,Tablet,46,2024-11-06 17:46:11.648047,True,True
2041,26,196,40,55,Desktop,70,2024-12-11 17:46:11.648051,True,True
3725,5,737,25,55,Desktop,13,2025-08-04 17:46:11.648054,False,False
3045,31,140,25,55,Mobile,80,2025-03-15 17:46:11.648058,False,True
591,11,136,25,55,Desktop,27,2025-04-03 17:46:11.648062,True,False
899,31,725,25,55,Tablet,80,2025-05-03 17:46:11.648066,False,False
2436,3,130,24,77,Tablet,7,2025-03-27 17:46:11.648070,False,False
70,7,265,25,55,Desktop,20,2025-04-10 17:46:11.648073,False,True
2243,2,214,25,88,Mobile,6,2024-10-21 17:46:11.648077,True,False
3705,15,472,25,55,Tablet,38,2024-11-13 17:46:11.648081,False,False
3086,29,364,45,56,Desktop,76,2025-01-05 17:46:11.648085,False,True
1915,31,63,25,85,Tablet,80,2024-12-29 17:46:11.648089,True,True
934,23,424,22,56,Tablet,61,2025-07-15 17:46:11.648093,False,False
4040,6,374,19,55,Desktop,17,2025-05-30 17:46:11.648097,False,True
1420,4,574,25,55,Mobile,11,2024-11-06 17:46:11.648102,False,False
554,5,737,25,89,Desktop,13,2024-10-21 17:46:11.648106,True,True
144,14,710,25,55,Tablet,37,2025-03-21 17:46:11.648110,False,False
4116,11,143,22,55,Mobile,26,2024-12-03 17:46:11.648113,False,False
3116,34,454,25,55,Tablet,86,2025-08-03 17:46:11.648117,False,False
1369,23,290,25,55,Desktop,61,2024-10-18 17:46:11.648121,False,False
3923,26,75,28,12,Desktop,70,2024-09-02 17:46:11.648125,False,False
470,38,753,40,37,Mobile,97,2025-02-11 17:46:11.648129,False,True
3197,5,468,44,85,Desktop,15,2025-02-27 17:46:11.648132,False,True
1840,40,486,41,90,Mobile,101,2025-01-24 17:46:11.648136,False,False
1526,7,265,25,65,Tablet,20,2024-11-27 17:46:11.648140,True,False
400,33,371,25,55,Mobile,85,2025-04-08 17:46:11.648144,False,False
2595,35,69,44,55,Mobile,87,2024-09-25 17:46:11.648147,True,True
205,30,672,15,55,Tablet,79,2024-08-15 17:46:11.648151,True,True
639,33,489,13,55,Desktop,85,2025-02-19 17:46:11.648155,True,False
2347,6,259,28,55,Desktop,19,2025-03-25 17:46:11.648159,False,False
3898,5,320,30,24,Tablet,13,2024-08-19 17:46:11.648163,True,False
2513,11,299,25,55,Mobile,26,2025-01-28 17:46:11.648168,True,True
1012,3,630,26,75,Tablet,7,2024-11-23 17:46:11.648172,False,False
4677,16,410,25,55,Desktop,40,2025-07-16 17:46:11.648177,True,True
297,37,622,25,55,Desktop,94,2025-01-24 17:46:11.648180,False,False
908,4,715,25,10,Tablet,8,2025-04-06 17:46:11.648184,True,True
2464,4,9,25,100,Mobile,12,2025-04-04 17:46:11.648188,False,True
429,5,55,25,45,Desktop,14,2025-01-16 17:46:11.648192,True,True
4420,4,16,25,54,Desktop,9,2025-02-09 17:46:11.648196,True,False
219,7,379,25,60,Desktop,20,2025-05-24 17:46:11.648199,False,False
2939,34,80,25,92,Mobile,86,2025-02-27 17:46:11.648203,True,False
270,21,774,25,18,Mobile,55,2024-12-01 17:46:11.648207,False,True
3981,21,635,25,43,Tablet,56,2024-10-05 17:46:11.648211,True,True
4152,32,318,28,55,Tablet,81,2025-01-15 17:46:11.648214,False,True
4456,9,698,25,55,Desktop,22,2025-02-21 17:46:11.648218,True,False
3438,31,227,31,86,Mobile,80,2025-04-22 17:46:11.648221,False,False
2180,3,54,45,88,Mobile,7,2025-05-02 17:46:11.648225,True,False
793,31,476,28,55,Mobile,80,2024-08-30 17:46:11.648229,False,True
553,7,379,25,69,Desktop,20,2025-05-13 17:46:11.648233,False,True
3592,14,279,29,55,Desktop,36,2025-08-09 17:46:11.648237,True,True
804,4,376,25,55,Desktop,8,2024-09-12 17:46:11.648240,True,False
48,18,324,45,55,Mobile,45,2025-05-03 17:46:11.648244,False,False
3104,29,458,48,55,Mobile,75,2024-12-21 17:46:11.648248,False,True
4325,2,559,25,55,Desktop,6,2024-11-20 17:46:11.648252,True,False
294,28,356,25,25,Desktop,74,2025-01-18 17:46:11.648256,True,False
4170,24,221,48,55,Desktop,66,2025-05-30 17:46:11.648260,True,False
3166,15,512,25,55,Tablet,38,2025-05-26 17:46:11.648264,False,False
3391,34,378,22,79,Desktop,86,2025-02-20 17:46:11.648268,False,False
1365,32,3,25,98,Mobile,82,2025-05-24 17:46:11.648272,True,True
3361,3,331,34,55,Desktop,7,2024-12-30 17:46:11.648276,False,True
2216,23,728,13,55,Mobile,61,2024-12-10 17:46:11.648279,True,True
2027,1,304,12,55,Mobile,1,2025-03-11 17:46:11.648283,True,True
4942,26,727,40,62,Desktop,70,2024-12-30 17:46:11.648287,False,False
4941,12,548,25,55,Mobile,29,2024-08-30 17:46:11.648291,False,True
843,5,29,25,43,Mobile,15,2024-10-28 17:46:11.648294,False,False
1601,33,787,34,26,Mobile,85,2024-12-23 17:46:11.648298,False,False
3867,28,129,28,90,Mobile,74,2025-06-06 17:46:11.648302,True,True
3607,21,791,25,55,Mobile,56,2025-03-10 17:46:11.648305,False,False
4739,32,586,25,55,Desktop,81,2024-10-20 17:46:11.648309,True,True
1624,32,119,25,55,Mobile,84,2024-12-01 17:46:11.648313,True,True
4583,20,267,25,55,Tablet,52,2025-06-29 17:46:11.648317,False,True
2587,26,253,25,71,Tablet,70,2025-05-23 17:46:11.648320,True,False
4276,31,308,34,94,Desktop,80,2025-02-15 17:46:11.648325,True,False
297,8,155,25,47,Desktop,21,2024-08-22 17:46:11.648329,False,False
4844,17,71,7,55,Mobile,44,2025-05-21 17:46:11.648333,False,False
788,15,609,25,72,Desktop,38,2025-03-19 17:46:11.648337,False,False
2168,9,256,25,55,Mobile,23,2025-03-12 17:46:11.648341,False,False
2062,18,324,25,93,Mobile,45,2025-02-27 17:46:11.648345,False,True
396,32,346,25,55,Mobile,82,2025-07-18 17:46:11.648348,False,False
3623,28,639,25,55,Desktop,74,2024-10-15 17:46:11.648352,True,False
4100,19,104,25,27,Mobile,51,2025-02-18 17:46:11.648356,True,True
3838,5,623,25,55,Mobile,15,2024-10-30 17:46:11.648360,True,False
132,7,451,25,93,Desktop,20,2025-06-13 17:46:11.648364,False,True
4741,8,420,25,55,Desktop,21,2024-10-06 17:46:11.648368,False,False
1777,3,739,25,55,Desktop,7,2024-12-13 17:46:11.648372,True,False
451,29,98,25,55,Tablet,77,2025-05-22 17:46:11.648375,True,True
3632,7,780,25,73,Mobile,20,2025-05-24 17:46:11.648380,False,True
3752,8,335,5,38,Mobile,21,2025-02-04 17:46:11.648384,True,False
4211,8,321,25,21,Tablet,21,2025-05-28 17:46:11.648388,True,False
1010,11,67,29,55,Mobile,26,2025-04-15 17:46:11.648392,False,False
1232,8,418,25,55,Mobile,21,2025-04-23 17:46:11.648396,True,True
3692,34,426,25,46,Mobile,86,2025-08-02 17:46:11.648400,True,True
3203,10,640,25,55,Mobile,24,2025-07-13 17:46:11.648405,False,False
3423,16,291,25,55,Mobile,42,2025-01-01 17:46:11.648409,True,True
85,16,53,25,55,Tablet,41,2024-11-06 17:46:11.648412,True,True
2604,37,557,25,79,Desktop,94,2024-12-02 17:46:11.648417,True,False
3006,24,222,25,100,Desktop,63,2024-10-29 17:46:11.648421,False,True
3746,11,589,37,47,Mobile,28,2025-05-26 17:46:11.648425,True,True
2747,13,643,25,55,Mobile,34,2025-07-31 17:46:11.648429,False,False
4759,1,271,25,55,Tablet,4,2024-09-25 17:46:11.648432,True,True
285,3,630,25,55,Tablet,7,2025-01-13 17:46:11.648436,True,False
2515,32,773,25,43,Mobile,84,2024-09-03 17:46:11.648440,False,False
1381,15,62,27,11,Tablet,38,2025-05-07 17:46:11.648444,True,False
4440,37,151,25,55,Tablet,94,2025-05-02 17:46:11.648448,True,True
2749,30,518,25,55,Desktop,79,2025-03-31 17:46:11.648451,True,False
828,4,156,25,49,Tablet,9,2025-07-09 17:46:11.648455,False,False
1608,29,281,25,55,Mobile,77,2024-11-08 17:46:11.648459,False,True
4755,8,473,41,17,Mobile,21,2024-12-01 17:46:11.648463,True,True
3304,34,168,19,55,Desktop,86,2025-06-04 17:46:11.648467,True,True
509,32,604,6,55,Desktop,84,2025-02-01 17:46:11.648471,False,False
426,31,482,22,55,Mobile,80,2025-06-29 17:46:11.648475,False,False
2563,2,108,25,55,Mobile,6,2025-07-23 17:46:11.648480,True,False
2184,28,240,25,55,Desktop,74,2024-09-06 17:46:11.648483,False,True
619,33,703,10,55,Mobile,85,2025-03-21 17:46:11.648487,True,False
2891,17,342,25,41,Mobile,44,2025-05-03 17:46:11.648491,True,True
3239,12,572,25,55,Tablet,30,2025-05-17 17:46:11.648495,False,False
4017,20,758,25,55,Tablet,53,2025-03-17 17:46:11.648499,True,False
4364,23,26,25,92,Desktop,61,2024-08-18 17:46:11.648503,False,True
2527,23,648,25,55,Mobile,61,2025-05-11 17:46:11.648507,False,False
1477,36,235,31,55,Desktop,91,2025-05-13 17:46:11.648510,False,True
4941,5,534,25,55,Mobile,14,2025-01-20 17:46:11.648514,True,True
4455,35,421,25,81,Mobile,87,2025-07-16 17:46:11.648517,True,True
661,16,53,25,49,Desktop,41,2025-03-09 17:46:11.648521,False,True
4602,10,594,25,55,Mobile,25,2025-04-14 17:46:11.648525,False,False
123,20,758,25,55,Desktop,53,2025-04-24 17:46:11.648529,True,False
4173,28,697,25,55,Tablet,74,2025-02-05 17:46:11.648533,False,False
427,26,231,49,55,Tablet,70,2024-12-24 17:46:11.648536,True,False
3565,38,532,25,55,Tablet,98,2025-03-20 17:46:11.648540,False,False
4821,8,335,33,21,Desktop,21,2024-09-08 17:46:11.648544,True,True
4442,17,206,25,55,Mobile,44,2025-01-07 17:46:11.648548,True,False
3824,21,716,42,28,Mobile,55,2025-06-13 17:46:11.648551,False,True
3729,15,685,25,55,Tablet,38,2024-12-20 17:46:11.648556,False,True
1223,28,150,25,55,Mobile,74,2025-02-01 17:46:11.648561,True,True
584,31,181,25,55,Desktop,80,2024-09-28 17:46:11.648565,True,True
4314,27,618,25,16,Tablet,73,2025-01-27 17:46:11.648569,True,True
4515,31,476,25,84,Mobile,80,2025-03-01 17:46:11.648573,False,False
548,14,166,25,55,Mobile,37,2025-06-07 17:46:11.648577,True,True
4450,29,458,25,55,Desktop,75,2024-12-29 17:46:11.648581,False,False
534,19,705,48,99,Desktop,49,2024-08-19 17:46:11.648585,False,False
1285,7,379,25,55,Tablet,20,2025-03-25 17:46:11.648588,False,True
4373,27,187,25,28,Mobile,71,2025-01-03 17:46:11.648593,False,False
102,2,185,25,55,Desktop,6,2025-05-18 17:46:11.648597,False,True
3143,26,141,38,52,Desktop,70,2025-05-07 17:46:11.648601,False,False
3942,33,427,25,55,Tablet,85,2024-11-08 17:46:11.648605,True,True
1600,11,56,25,33,Desktop,28,2025-06-27 17:46:11.648608,True,True
637,29,334,25,55,Desktop,77,2025-05-07 17:46:11.648612,False,True
2651,9,262,15,55,Tablet,23,2024-11-14 17:46:11.648616,True,True
1020,8,329,25,75,Desktop,21,2025-05-21 17:46:11.648634,False,False
4709,33,695,25,80,Desktop,85,2024-09-29 17:46:11.648638,False,False
3220,10,382,25,52,Mobile,25,2025-07-14 17:46:11.648642,False,True
2442,32,3,25,35,Tablet,82,2024-09-01 17:46:11.648647,True,True
19,28,526,25,55,Mobile,74,2025-06-02 17:46:11.648651,False,True
1566,33,338,25,55,Mobile,85,2025-01-20 17:46:11.648655,False,False
1064,10,164,25,55,Mobile,24,2025-01-04 17:46:11.648659,False,False
176,18,483,25,24,Mobile,46,2024-10-12 17:46:11.648663,True,True
2084,23,648,25,55,Mobile,61,2024-12-18 17:46:11.648667,True,False
2845,30,251,25,76,Tablet,79,2025-03-20 17:46:11.648671,False,True
4680,24,233,25,48,Mobile,66,2024-12-20 17:46:11.648676,False,True
2146,7,674,25,55,Tablet,20,2025-01-26 17:46:11.648680,False,True
3639,32,729,25,53,Desktop,84,2025-07-26 17:46:11.648684,True,False
272,4,658,25,55,Mobile,8,2024-09-29 17:46:11.648688,True,False
4273,19,87,25,55,Desktop,51,2025-04-07 17:46:11.648692,False,False
1646,8,731,49,55,Mobile,21,2024-08-18 17:46:11.648696,True,False
2190,38,558,25,55,Mobile,97,2025-01-30 17:46:11.648700,False,False
1922,30,251,25,55,Desktop,79,2025-06-21 17:46:11.648704,False,True
2392,14,588,49,55,Desktop,37,2024-11-17 17:46:11.648709,False,False
2731,23,665,26,55,Mobile,61,2025-06-22 17:46:11.648713,True,False
294,28,416,14,55,Desktop,74,2025-07-08 17:46:11.648717,False,True
83,11,750,25,55,Tablet,27,2025-04-17 17:46:11.648721,False,True
3197,7,601,25,52,Desktop,20,2024-10-11 17:46:11.648725,False,True
4171,10,205,25,55,Mobile,24,2025-01-29 17:46:11.648730,False,False
3956,34,195,25,55,Mobile,86,2024-08-20 17:46:11.648734,False,True
123,34,278,31,54,Desktop,86,2025-04-21 17:46:11.648738,False,True
